country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,expected_period,status,reason,detail_url,published_date,scraped_at,atc_code,prk
DK,Denmark,LMST,"Salamol 100 mikrogram/dosis inhalationsspray, suspension",Salbutamol (salbutamolsulfat) ATC-kode: R03AC02 Forventet periode: Midt juni 2025 - slut november 2026 Årsag: Øget salg/efterspørgsel Virksomhed: Teva Denmark A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-25,2026-11-25,Midt juni 2025 - slut november 2026,shortage,Øget salg/efterspørgsel ,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/salamol-forsyningsvanskelighed/,2026-08-25T13:36:00Z,2026-09-23T20:54:00.192089,R03AC02,43281
DK,Denmark,LMST,"Levemir Penfill 100 E/ml injektionsvæske, opløsning i cylinderampul",Insulin detemir ATC-kode: A10AE05 Forventet periode: Fra midt oktober 2026 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-25,,Fra midt oktober 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/levemir-penfill-forsyningsvanskelighed/,2026-08-25T13:32:00Z,2026-09-23T20:54:00.192091,A10AE05,75159
DK,Denmark,LMST,"Levemir FlexPen 100 E/ml injektionsvæske, opløsning i fyldt pen",Insulin detemir ATC-kode: A10AE05 Forventet periode: Fra midt oktober 2026 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-25,,Fra midt oktober 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/levemir-flexpen-forsyningsvanskelighed/,2026-08-25T13:32:00Z,2026-09-23T20:54:00.192092,A10AE05,106976
DK,Denmark,LMST,"Osmohale inhalationspulver, hård kapsel",Mannitol ATC-kode: V04CX04 Forventet periode: Start september 2025 - start november 2026 Årsag: Produktionsproblemer Virksomhed: Pharmaxis Europe Limited Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-25,2026-11-05,Start september 2025 - start november 2026 ,shortage,Produktionsproblemer,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/osmohale-inhalationspulver,-haard-kapsel-forsyningsvanskelighed/",2026-08-25T12:24:00Z,2026-09-23T20:54:00.192094,V04CX04,
DK,Denmark,LMST,Finadyne Vet. 50 mg/g oral pasta,Flunixin ATC-kode: QM01AG90 Forventet periode: Midt august - midt oktober 2026 Årsag: Produktionsproblemer Virksomhed: MSD Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-24,2026-10-15,Midt august - midt oktober 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/finadyne-vet-oral-pasta-forsyningsvanskelighed/,2026-08-24T12:09:00Z,2026-09-23T20:54:00.192096,QM01AG90,
DK,Denmark,LMST,"Isathal 1 % øjendråber, suspension",Fusidinsyre ATC-kode: QS01AA13 Forventet periode: Start april 2024 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-24,,Start april 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2024/isathal-forsyningsvanskelighed/,2026-08-24T11:55:00Z,2026-09-23T20:54:00.192098,QS01AA13,
DK,Denmark,LMST,"Myodine Vet. 25 mg/ml injektionsvæske, opløsning",Nandrolon (nandrolonlaurat) ATC-kode: QA14AB01 Forventet periode: Slut oktober 2025 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-24,,Slut oktober 2025 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/myodine-vet-25-mgml-injektionsvaeske-forsyningsvanskelighed/,2026-08-24T11:51:00Z,2026-09-23T20:54:00.192099,QA14AB01,
DK,Denmark,LMST,Ophtaclin Vet. 10 mg/g øjensalve,Chlortetracyclin ATC-kode: QS01AA02 Forventet periode: Midt marts 2025 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-24,,Midt marts 2025 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/ophtaclin-vet-forsyningsvanskelighed/,2026-08-24T11:51:00Z,2026-09-23T20:54:00.192100,QS01AA02,
DK,Denmark,LMST,"Nobilis IBmulti-ND-EDS injektionsvæske, emulsion","Aviær infektiøs bronkitisvirus stamme M41, Aviær infektiøs bronkitisvirus stamme 249G, Egg drop syndrome virus stamme BC14 og Newcastle disease virus stamme Clone 30 ATC-kode: QI01AA13 Forventet periode: Start august 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: MSD Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden",,,,2026-08-24,,Start august 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/nobilis-ibmulti-nd-eds-forsyningsvanskelighed/,2026-08-24T10:33:00Z,2026-09-23T20:54:00.192101,QI01AA13,
DK,Denmark,LMST,Cefagold Vet. 300 mg intramammær suspension,Cefapirin (benzathincefapirin) ATC-kode: QJ51DB08 Forventet periode: Slut juli - midt september 2026 Årsag: Produktionsproblemer Virksomhed: MSD Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-24,2026-09-15,Slut juli - midt september 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/cefagold-vet-forsyningsvanskelighed/,2026-08-24T09:12:00Z,2026-09-23T20:54:00.192104,QJ51DB08,
DK,Denmark,LMST,Brentan 20 mg/g mundhulegel,Miconazol ATC-kode: A01AB09 Forventet periode: Slut august 2023 – slut januar 2027 Årsag: Kvalitetsproblemer Virksomhed: McNeil Denmark ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-24,2023-01-25,Slut august 2023 – slut januar 2027,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/brentan-20-mgg-mundhulegel-forsyningsvanskelighed/,2026-08-24T07:56:00Z,2026-09-23T20:54:00.192107,A01AB09,4650
DK,Denmark,LMST,"Viskøse Øjendråber ""Ophtha"" 3,5 mg/ml øjendråber",Hypromellose ATC-kode: S01XA20 Forventet periode: Start december 2025 - slut januar 2027 Årsag: Produktionsproblemer Virksomhed: Teva Denmark A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-21,2027-01-25,Start december 2025 - slut januar 2027,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/viskoese-oejendraaber-ophtha-forsyningsvanskelighed/,2026-08-21T12:30:00Z,2026-09-23T20:54:00.192109,S01XA20,
DK,Denmark,LMST,Ropinostad 4 mg depottabletter,Ropinirol (ropinirolhydrochlorid) ATC-kode: N04BC04 Forventet periode: Midt april 2025 – slut december 2026 Årsag: Produktionsproblemer Virksomhed: Stada Nordic ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-20,2025-04-15,Midt april 2025 – slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/ropinostad-4-mg-forsyningsvanskelighed/,2026-08-20T12:58:00Z,2026-09-23T20:54:00.192112,N04BC04,85634
DK,Denmark,LMST,"Finadyne Vet. 5 mg/ml injektionsvæske, opløsning",Flunixin ATC-kode: QM01AG90 Forventet periode: Slut juli - midt september 2026 Årsag: Produktionsproblemer Virksomhed: MSD Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-17,2026-09-15,Slut juli - midt september 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/finadyne-vet-injektionsvaeske-forsyningsvanskelighed/,2026-08-17T11:34:00Z,2026-09-23T20:54:00.192115,QM01AG90,
DK,Denmark,LMST,Cronyxin Vet. 50 mg/g oral pasta,Flunixin ATC-kode: QM01AG90 Forventet periode: Slut juli - midt oktober 2026 Årsag: Øget salg/efterspørgsel Virksomhed: Bimeda Nordic ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-17,2026-10-15,Slut juli - midt oktober 2026,shortage,Øget salg/efterspørgsel,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/cronyxin-vet-forsyningsvanskelighed/,2026-08-17T11:11:00Z,2026-09-23T20:54:00.192118,QM01AG90,
DK,Denmark,LMST,"Rivastigmin ""Viatris"" 1,5 mg kapsler, hårde",Rivastigmin (rivastigminhydrogentartrat) ATC-kode: N06DA03 Forventet periode: Slut april 2026 - slut juni 2027 Årsag: Produktionsproblemer Virksomhed: Viatris ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-14,2027-06-25,Slut april 2026 - slut juni 2027,shortage,Produktionsproblemer,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/rivastigmin-viatris-1,5-mg-forsyningsvanskelighed/",2026-08-14T11:09:00Z,2026-09-23T20:54:00.192120,N06DA03,50164
DK,Denmark,LMST,"Tolterodin ""Stada"" 4 mg depotkapsler, hårde",Tolterodin (tolterodintartrat) ATC-kode: G04BD07 Forventet periode: Start september 2024 - slut december 2026 Årsag: Leveringsvanskeligheder Virksomhed: PharmaCoDane ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-14,2026-12-25,Start september 2024 - slut december 2026,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/tolterodin-stada-4-mg-forsyningsvanskelighed/,2026-08-14T08:46:00Z,2026-09-23T20:54:00.192123,G04BD07,60534
DK,Denmark,LMST,"Tolterodin ""Stada"" 2 mg depotkapsler, hårde",Tolterodin (tolterodintartrat) ATC-kode: G04BD07 Forventet periode: Start marts 2025 - slut december 2026 Årsag: Produktionsproblemer Virksomhed: PharmaCoDane ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-14,2026-12-25,Start marts 2025 - slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/tolterodin-stada-2-mg-forsyningsvanskelighed/,2026-08-14T08:45:00Z,2026-09-23T20:54:00.192125,G04BD07,66842
DK,Denmark,LMST,Libeo 40 mg tyggetabletter,Furosemid ATC-kode: QC03CA01 Forventet periode: Start august - slut september 2026 Årsag: Produktionsproblemer Virksomhed: Ceva Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-14,2026-09-25,Start august - slut september 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/libeo-40-mg-forsyningsvanskelighed/,2026-08-14T07:01:00Z,2026-09-23T20:54:00.192128,QC03CA01,
DK,Denmark,LMST,Ropinostad 8 mg depottabletter,Ropinirol (ropinirolhydrochlorid) ATC-kode: N04BC04 Forventet periode: Start marts 2025 – slut december 2026 Årsag: Produktionsproblemer Virksomhed: Stada Nordic ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-13,2025-03-05,Start marts 2025 – slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/ropinostad-8-mg-forsyningsvanskelighed/,2026-08-13T12:59:00Z,2026-09-23T20:54:00.192131,N04BC04,85642
DK,Denmark,LMST,Biquetan 400 mg depottabletter,Quetiapin fumarat ATC-kode: N05AH04 Forventet periode: Midt marts 2025 - slut december 2026 Årsag: Produktionsproblemer Virksomhed: PharmaCoDane ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-13,2026-12-25,Midt marts 2025 - slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/biquetan-400-mg-forsyningsvanskelighed/,2026-08-13T09:25:00Z,2026-09-23T20:54:00.192133,N05AH04,84212
DK,Denmark,LMST,Biquetan 300 mg depottabletter,Quetiapin fumarat ATC-kode: N05AH04 Forventet periode: Midt marts 2025 - slut december 2026 Årsag: Produktionsproblemer Virksomhed: PharmaCoDane ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-13,2026-12-25,Midt marts 2025 - slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/biquetan-300-mg-depottabletter-forsyningsvanskelighed/,2026-08-13T09:24:00Z,2026-09-23T20:54:00.192135,N05AH04,
DK,Denmark,LMST,Valbazen Vet. 100 mg/ml oral opløsning,Albendazol ATC-kode: QP52AC11 Forventet periode: Midt februar 2025 - midt oktober 2026 Årsag: Produktionsproblemer Virksomhed: Zoetis Animal Health ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-11,2026-10-15,Midt februar 2025 - midt oktober 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/valbazen-vet-100-mgml-forsyningsvanskeligheder/,2026-08-11T15:32:00Z,2026-09-23T20:54:00.192137,QP52AC11,
DK,Denmark,LMST,"Clamoxyl Prolongatum Vet. 150 mg/ml injektionsvæske, suspension",Amoxicillin ATC-kode: QJ01CA04 Forventet periode: Midt januar - midt september 2026 Årsag: Produktionsproblemer Virksomhed: Zoetis Animal Health ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-11,2026-09-15,Midt januar - midt september 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/clamoxyl-prolongatum-vet-forsyningsvanskelighed/,2026-08-11T10:36:00Z,2026-09-23T20:54:00.192140,QJ01CA04,
DK,Denmark,LMST,"Locacorten-Vioform 0,2 + 10 mg/g øredråber, opløsning","Clioquinol, flumetason (clioquinol, flumetasonpivalat) ATC-kode: S02CA02 Forventet periode: Fra start september 2026 Årsag: Kommercielle årsager Virksomhed: Amdipharm Limited Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2026-08-10,,Fra start september 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/locacorten-vioform-forsyningsvanskelighed/,2026-08-10T13:08:00Z,2026-09-23T20:54:00.192141,S02CA02,6041
DK,Denmark,LMST,"Clamoxyl Vet. 150 mg/ml injektionsvæske, suspension",Amoxicillin ATC-kode: QJ01CA04 Forventet periode: Slut juni - midt september 2026 Årsag: Produktionsproblemer Virksomhed: Zoetis Animal Health ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-10,2026-09-15,Slut juni - midt september 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/clamoxyl-vet-150-mgml-forsyningsvanskelighed/,2026-08-10T09:16:00Z,2026-09-23T20:54:00.192143,QJ01CA04,
DK,Denmark,LMST,"Gilenya 0,25 mg kapsler, hårde",Fingolimod (fingolimodhydrochlorid) ATC-kode: L04AE01 Forventet periode: Slut juli - start september 2026 Årsag: Produktionsproblemer Virksomhed: Novartis Healthcare A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-10,2026-09-05,Slut juli - start september 2026,shortage,Produktionsproblemer,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/gilenya-0,25-mg-forsyningsvanskelighed/",2026-08-10T07:38:00Z,2026-09-23T20:54:00.192146,L04AE01,196401
DK,Denmark,LMST,"EpiPen 300 mikrogram injektionsvæske, opløsning (Paranova)",Adrenalin ATC-kode: C01CA24 Forventet periode: Slut juli 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Paranova Danmark ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-07,,Slut juli 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/epipen-300-mikrogram-paranova-forsyningsvanskelighed/,2026-08-07T11:25:00Z,2026-09-23T20:54:00.192147,C01CA24,145262
DK,Denmark,LMST,Clamoxyl Vet. 200 mg tabletter,Amoxicillin (Amoxicillintrihydrat) ATC-kode: QJ01CA04 Forventet periode: Midt juni - midt september 2026 Årsag: Produktionsproblemer Virksomhed: Zoetis Animal Health ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-07,2026-09-15,Midt juni - midt september 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/clamoxyl-vet-200-mg-forsyningsvanskelighed/,2026-08-07T10:49:00Z,2026-09-23T20:54:00.192150,QJ01CA04,
DK,Denmark,LMST,"Lidokain/Adrenalin ""Aguettant"" 20 mg/ml+5 mikrogram/ml injektionsvæske, opløsning ","Adrenalin (adrenalintartrat), lidocain (lidocainhydrochloridmonohydrat) ATC-kode: N01BB52 Forventet periode: Midt juli - midt september 2026 Årsag: Øget salg/efterspørgsel Virksomhed: Aguettant Nordic ApS Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden",,,,2026-08-06,2026-09-15,Midt juli - midt september 2026,shortage,Øget salg/efterspørgsel,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/lidokainadrenalin-aguettant-20-mgml5-mikrogramml-injektionsvaeske-forsyningsvanskelighed/,2026-08-06T09:46:00Z,2026-09-23T20:54:00.192152,N01BB52,145912
DK,Denmark,LMST,Kaletra 200+50 mg filmovertrukne tabletter,Lopinavir og ritonavir ATC-kode: J05AR10 Forventet periode: Fra slut marts 2027 Årsag: Kommercielle årsager Virksomhed: AbbVie A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-08-06,,Fra slut marts 2027,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/kaletra-forsyningsvanskelighed/,2026-08-06T08:38:00Z,2026-09-23T20:54:00.192153,J05AR10,81094
