country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,enr,atc_code,shortage_start,estimated_end,status,reason,category,age_group,mah,availability_text,extra_info,scraped_at,prk
DE,Germany,PEI,Twinrix Kinder,Hepatitis A und Hepatitis B (rDNA) (Virusimpfstoff inaktiviert),,,07728070,,J07BF01,2025-05-19,2025-06-25,resolved,,archive_grundimmunisierung_2025,ab 1 bis 16 Jahre,GlaxoSmithKline Biologicals S.A. Tel: 0800 1223355 E-Mail: service.info@gsk.com,25.06.2025,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Twinrix Kinder, 5 ml, ZNR EU/1/97/029/002 19.05.2025 - 25.06.2025 Twinrix Kinder, PZN-07728087, 5 ml, ZNR EU/1/97/029/002 19.05.2025 - 30.05.2025 Twinrix Kinder European Public Assessment Report | Twinrix Kinder, PZN-07728070, 0.5 ml, ZNR EU/1/97/029/001",2026-09-23T20:53:08.879415,
DE,Germany,PEI,Twinrix Kinder,Hepatitis A und Hepatitis B (rDNA) (Virusimpfstoff inaktiviert),,,07728087,,J07BF01,2025-05-30,2025-06-25,resolved,,archive_grundimmunisierung_2025,ab 1 bis 16 Jahre,GlaxoSmithKline Biologicals S.A. Tel: 0800 1223355 E-Mail: service.info@gsk.com,25.06.2025,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Twinrix Kinder, 5 ml, ZNR EU/1/97/029/002 19.05.2025 - 25.06.2025 Twinrix Kinder, PZN-07728087, 5 ml, ZNR EU/1/97/029/002 19.05.2025 - 30.05.2025 Twinrix Kinder European Public Assessment Report | Twinrix Kinder, PZN-07728087, 5 ml, ZNR EU/1/97/029/002",2026-09-23T20:53:08.879443,
DE,Germany,PEI,Infanrix,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Adsorbat Impfstoff",,,08706113,,,2025-05-20,2025-08-25,resolved,,archive_standard_reise_2025,ab 2 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,25.08.2025,"Handlungshinweis der STIKO war online. Infanrix in PharmNet.Bund | Infanrix, PZN-08706113, 0.5 ml, ZNR 308a/93 (22)",2026-09-23T20:53:09.024329,
DE,Germany,PEI,Menjugate 10 Mikrogramm Injektionssuspension,Meningokokken Serogruppe C  CRM 197 Konjugat Impfstoff,,,11116303,,J07AH02,2025-04-22,2025-05-16,resolved,,archive_standard_reise_2025,ab 2 Monaten,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,16.05.2025,"Alternative Impfoptionen: NeisVac-C 22.04.2025 - 16.05.2025 Menjugate 10 Mikrogramm Injektionssuspension in PharmNet.Bund NeisVac-C in PharmNet.Bund | Menjugate 10 Mikrogramm Injektionssuspension, PZN-11116303, 6 ml, ZNR PEI.H.02481.01.3 (3)",2026-09-23T20:53:09.024433,
DE,Germany,PEI,Menjugate 10 Mikrogramm Injektionssuspension,Meningokokken Serogruppe C  CRM 197 Konjugat Impfstoff,,,11116289,,J07AH02,2025-04-22,2025-05-16,resolved,,archive_standard_reise_2025,ab 2 Monaten,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,16.05.2025,"Alternative Impfoptionen: NeisVac-C 22.04.2025 - 16.05.2025 Menjugate 10 Mikrogramm Injektionssuspension in PharmNet.Bund NeisVac-C in PharmNet.Bund | Menjugate 10 Mikrogramm Injektionssuspension, PZN-11116289, 0.6 ml, ZNR PEI.H.02481.01.3 (1)",2026-09-23T20:53:09.024478,
DE,Germany,PEI,Menveo,"Meningokokken Gruppen A, C  W135Â und Y  Konjugat Impfstoff",,,09223492,,,2025-06-04,2025-07-14,resolved,,archive_standard_reise_2025,ab 2 Jahren,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,14.07.2025,"Alternative Impfoptionen: MenQuadfi 04.06.2025 - 14.07.2025 Nimenrix 04.06.2025 - 14.07.2025 MenQuadfi European Public Assessment Report Menveo European Public Assessment Report Nimenrix European Public Assessment Report | Menveo, PZN-09223492, 1 ID, 0.6 ml, ZNR EU/1/10/614/003",2026-09-23T20:53:09.024567,
DE,Germany,PEI,VIMKUNYA,"Chikungunya-Impfstoff (rekombinant, adsorbiert)",,,19769861,,,2025-11-22,2025-12-15,resolved,,archive_standard_reise_2025,ab 12 Jahre,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,15.12.2025,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: 28.11.2025: Paul-Ehrlich-Institut gestattet Einfuhr von Vimkunya mit franzÃ¶sischer Beschriftung FranzÃ¶sische Beschriftung 10.12.2025 - 19.12.2025 Vimkunya European Public Assessment Report | VIMKUNYA, PZN-19769861, 0.8 ml, ZNR EU/1/25/1916/001",2026-09-23T20:53:09.024652,
DE,Germany,PEI,Boostrix Polio,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,00762098,,,2026-03-02,2026-06-02,resolved,,archive_grundimmunisierung_2026,ab 3 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,02.06.2026,"Alternative Impfoptionen: Boostrix Polio, 0.5 ml, ZNR PEI.H.02950.01.1 (1) 02.03.2026 - 02.06.2026 Boostrix Polio, PZN-00762081 02.03.2026 - 02.06.2026 Boostrix Polio | Boostrix Polio, PZN-00762098, 5 ml, ZNR PEI.H.02950.01.1 (2)",2026-09-23T20:53:09.182999,
DE,Germany,PEI,Boostrix Polio,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,00762081,,,2026-07-28,2026-08-18,resolved,,archive_grundimmunisierung_2026,ab 3 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,18.08.2026,"Alternative Impfoptionen: Boostrix Polio, 5 ml, ZNR PEI.H.02950.01.1 (2) 28.07.2026 - 18.08.2026 Boostrix Polio, PZN-00762098 28.07.2026 - 18.08.2026 Boostrix Polio | Boostrix Polio, PZN-00762081, 0.5 ml, ZNR PEI.H.02950.01.1 (1)",2026-09-23T20:53:09.183138,
DE,Germany,PEI,Encepur Kinder,"FSME-Adsorbat Impfstoff, Virusimpfstoff inaktiviert",,,16632676,,,2026-05-11,2026-06-05,resolved,,archive_grundimmunisierung_2026,ab 1 Jahr bis 11 Jahre,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,05.06.2026,"Alternative Impfoptionen: Encepur Kinder, 0.25 ml, ZNR PEI.H.02369.01.1 (1) 11.05.2026 - 05.06.2026 Encepur Kinder, 5 ml, ZNR PEI.H.02369.01.1 (3) 11.05.2026 - 05.06.2026 Encepur Kinder, PZN-16632647 11.05.2026 - 05.06.2026 Encepur Kinder, PZN-16632682 11.05.2026 - 05.06.2026 Encepur Kinder | Encepur Kinder, PZN-16632676, 2.5 ml, ZNR PEI.H.02369.01.1 (2)",2026-09-23T20:53:09.183250,
DE,Germany,PEI,Priorix,"Masern, Mumps, RÃ¶teln Lebendvirusimpfstoff",,,08627744,,,2026-02-24,2026-03-20,resolved,,archive_grundimmunisierung_2026,ab 9 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,20.03.2026,"Alternative Impfoptionen: Priorix, 10 ID, 5 ml, ZNR 86a/97 (2) 24.02.2026 - 20.03.2026 Priorix, PZN-08627750 24.02.2026 - 20.03.2026 Priorix in PharmNet.Bund | Priorix, PZN-08627744, 0.5 ml, 1 ID, ZNR 86a/97 (1)",2026-09-23T20:53:09.183340,
DE,Germany,PEI,Priorix-Tetra,"Masern, Mumps, RÃ¶teln, Varizellen Lebendvirusimpfstoff",,,03754567,,,2026-04-16,2026-07-23,resolved,,archive_grundimmunisierung_2026,ab 11 Monate,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,23.07.2026,"Alternative Impfoptionen: Priorix-Tetra, 10 ID, 5 ml, ZNR PEI.H.12130.01.1 (2) 16.04.2026 - 23.07.2026 Priorix-Tetra, PZN-03754656, 10 ID, 5 ml, ZNR PEI.H.03395.01.1 (2) 16.04.2026 - 28.04.2026 22.06.2026 - 23.07.2026 Priorix-Tetra | Priorix-Tetra, PZN-03754567, 1 ID, 0.5 ml, ZNR PEI.H.03395.01.1 (1)",2026-09-23T20:53:09.183439,
DE,Germany,PEI,Priorix-Tetra,"Masern, Mumps, RÃ¶teln, Varizellen Lebendvirusimpfstoff",,,03754656,,,2026-04-28,2026-06-22,resolved,,archive_grundimmunisierung_2026,ab 11 Monate,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,22.06.2026,"Alternative Impfoptionen: Priorix-Tetra, 10 ID, 5 ml, ZNR PEI.H.12130.01.1 (2) 16.04.2026 - 23.07.2026 Priorix-Tetra, PZN-03754656, 10 ID, 5 ml, ZNR PEI.H.03395.01.1 (2) 16.04.2026 - 28.04.2026 22.06.2026 - 23.07.2026 Priorix-Tetra | Priorix-Tetra, PZN-03754656, 10 ID, 5 ml, ZNR PEI.H.03395.01.1 (2)",2026-09-23T20:53:09.183469,
DE,Germany,PEI,Twinrix Erwachsene,Hepatitis A und Hepatitis B (rDNA) (Virusimpfstoff inaktiviert),,,08926435,,J07BF01,2026-04-16,2026-06-09,resolved,,archive_grundimmunisierung_2026,ab 16 Jahren,GlaxoSmithKline Biologicals S.A. Tel: 0800 1223355 E-Mail: service.info@gsk.com,09.06.2026,"Alternative Impfoptionen: Twinrix Erwachsene, 1 ml, ZNR EU/1/96/020/001 16.04.2026 - 09.06.2026 Twinrix Erwachsene, PZN-08926429 16.04.2026 - 09.06.2026 Twinrix Erwachsene European Public Assessment Report | Twinrix Erwachsene, PZN-08926435, 10 ml, ZNR EU/1/96/020/002",2026-09-23T20:53:09.183546,
DE,Germany,PEI,Twinrix Kinder,Hepatitis A und Hepatitis B (rDNA) (Virusimpfstoff inaktiviert),,,07728070,,J07BF01,2026-03-10,2026-05-06,resolved,,archive_grundimmunisierung_2026,ab 1 bis 16 Jahre,GlaxoSmithKline Biologicals S.A. Tel: 0800 1223355 E-Mail: service.info@gsk.com,06.05.2026,"Alternative Impfoptionen: Twinrix Kinder, 5 ml, ZNR EU/1/97/029/002 10.03.2026 - 06.05.2026 Twinrix Kinder, PZN-07728087 10.03.2026 - 06.05.2026 Twinrix Kinder European Public Assessment Report | Twinrix Kinder, PZN-07728070, 0.5 ml, ZNR EU/1/97/029/001",2026-09-23T20:53:09.183622,
DE,Germany,PEI,Varilrix,Varizellen Lebendvirusimpfstoff,,,06955421,,J07BK01,2026-03-18,2026-06-30,resolved,,archive_grundimmunisierung_2026,ab 9 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,30.06.2026,"Alternative Impfoptionen: Varilrix, 5 ml, 10 ID, ZNR 56a/84 (2) 18.03.2026 - 30.06.2026 Varilrix, PZN-03709242 18.03.2026 - 30.06.2026 Varilrix | Varilrix, PZN-06955421, 0.5 ml, 1 Impfdosis, ZNR 56a/84 (1)",2026-09-23T20:53:09.183697,
DE,Germany,PEI,Vaxneuvance,"Pneumokokken Polysaccharid-Konjugatimpfstoff (15-valent, adsorbiert)",,,18173712,,,2026-05-04,2026-05-11,resolved,,archive_grundimmunisierung_2026,ab 6 Wochen,Merck Sharp & Dohme B.V. Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,11.05.2026,"Alternative Impfoptionen: Vaxneuvance, PZN-17867878 04.05.2026 - 11.05.2026 Vaxneuvance European Public Assessment Report | Vaxneuvance, PZN-18173712, 25 ml, ZNR EU/1/21/1591/007",2026-09-23T20:53:09.183771,
DE,Germany,PEI,Rabipur,"Tollwut-Impfstoff (Virusimpfstoff, inaktiviert)",,,16632601,,,2026-04-20,2026-05-11,resolved,,archive_standard_reise_2026,ab der Geburt,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,11.05.2026,"Alternative Impfoptionen: Verorab 20.04.2026 - 11.05.2026 Rabipur Verorab | Rabipur, PZN-16632601, 1 ml, 1 ID, ZNR PEI.H.11793.01.1 (1)",2026-09-23T20:53:09.313027,
DE,Germany,PEI,VIMKUNYA,"Chikungunya-Impfstoff (rekombinant, adsorbiert)",,,19769861,,,2026-02-04,2026-02-23,resolved,,archive_standard_reise_2026,ab 12 Jahre,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,23.02.2026,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Ixchiq 04.02.2026 - 23.02.2026 04.02.2026: Paul-Ehrlich-Institut gestattet Einfuhr von Vimkunya mit franzÃ¶sischer Beschriftung FranzÃ¶sische Beschriftung 05.02.2026 - 25.02.2026 Ixchiq European Public Assessment Report Vimkunya European Public Assessment Report | VIMKUNYA, PZN-19769861, 0.8 ml, ZNR EU/1/25/1916/001",2026-09-23T20:53:09.313145,
